Date,Source,Site ID,POC,Daily Mean PM10 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
6/4/2024,AQS,60370016,3,34,ug/m3 SC,31,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/5/2024,AQS,60370016,3,36,ug/m3 SC,33,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/6/2024,AQS,60370016,3,38,ug/m3 SC,35,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/7/2024,AQS,60370016,3,27,ug/m3 SC,25,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/8/2024,AQS,60370016,3,20,ug/m3 SC,19,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/9/2024,AQS,60370016,3,14,ug/m3 SC,13,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/10/2024,AQS,60370016,3,27,ug/m3 SC,25,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/11/2024,AQS,60370016,3,34,ug/m3 SC,31,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/12/2024,AQS,60370016,3,29,ug/m3 SC,27,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/13/2024,AQS,60370016,3,29,ug/m3 SC,27,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/14/2024,AQS,60370016,3,32,ug/m3 SC,30,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/15/2024,AQS,60370016,3,37,ug/m3 SC,34,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/16/2024,AQS,60370016,3,41,ug/m3 SC,38,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/17/2024,AQS,60370016,3,48,ug/m3 SC,44,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/18/2024,AQS,60370016,3,52,ug/m3 SC,48,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/19/2024,AQS,60370016,3,46,ug/m3 SC,43,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/20/2024,AQS,60370016,3,43,ug/m3 SC,40,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/21/2024,AQS,60370016,3,42,ug/m3 SC,39,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/22/2024,AQS,60370016,3,37,ug/m3 SC,34,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/23/2024,AQS,60370016,3,24,ug/m3 SC,22,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/24/2024,AQS,60370016,3,23,ug/m3 SC,21,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/27/2024,AQS,60370016,3,36,ug/m3 SC,33,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/28/2024,AQS,60370016,3,36,ug/m3 SC,33,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/29/2024,AQS,60370016,3,33,ug/m3 SC,31,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/30/2024,AQS,60370016,3,25,ug/m3 SC,23,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/1/2024,AQS,60370016,3,30,ug/m3 SC,28,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/2/2024,AQS,60370016,3,35,ug/m3 SC,32,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/3/2024,AQS,60370016,3,39,ug/m3 SC,36,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/4/2024,AQS,60370016,3,59,ug/m3 SC,53,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/5/2024,AQS,60370016,3,187,ug/m3 SC,117,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/6/2024,AirNow,60370016,3,33,ug/m3 SC,31,Glendora,1,100,81102,PM10 Total 0-10um STP,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/7/2024,AQS,60370016,3,27,ug/m3 SC,25,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/8/2024,AQS,60370016,3,37,ug/m3 SC,34,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/9/2024,AQS,60370016,3,40,ug/m3 SC,37,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/10/2024,AQS,60370016,3,47,ug/m3 SC,44,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/11/2024,AQS,60370016,3,45,ug/m3 SC,42,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/12/2024,AQS,60370016,3,39,ug/m3 SC,36,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/13/2024,AQS,60370016,3,33,ug/m3 SC,31,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/14/2024,AQS,60370016,3,26,ug/m3 SC,24,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/15/2024,AQS,60370016,3,37,ug/m3 SC,34,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/16/2024,AQS,60370016,3,30,ug/m3 SC,28,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/17/2024,AQS,60370016,3,35,ug/m3 SC,32,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/18/2024,AQS,60370016,3,40,ug/m3 SC,37,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/19/2024,AQS,60370016,3,42,ug/m3 SC,39,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/20/2024,AQS,60370016,3,33,ug/m3 SC,31,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/21/2024,AQS,60370016,3,30,ug/m3 SC,28,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/22/2024,AQS,60370016,3,37,ug/m3 SC,34,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/23/2024,AQS,60370016,3,41,ug/m3 SC,38,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/24/2024,AQS,60370016,3,45,ug/m3 SC,42,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/25/2024,AQS,60370016,3,49,ug/m3 SC,45,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/26/2024,AQS,60370016,3,37,ug/m3 SC,34,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/27/2024,AQS,60370016,3,33,ug/m3 SC,31,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/28/2024,AQS,60370016,3,27,ug/m3 SC,25,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/29/2024,AQS,60370016,3,29,ug/m3 SC,27,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/30/2024,AQS,60370016,3,32,ug/m3 SC,30,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/31/2024,AQS,60370016,3,34,ug/m3 SC,31,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/1/2024,AQS,60370016,3,44,ug/m3 SC,41,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/2/2024,AQS,60370016,3,38,ug/m3 SC,35,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/3/2024,AQS,60370016,3,29,ug/m3 SC,27,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/4/2024,AQS,60370016,3,26,ug/m3 SC,24,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/5/2024,AQS,60370016,3,38,ug/m3 SC,35,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/6/2024,AQS,60370016,3,40,ug/m3 SC,37,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/7/2024,AQS,60370016,3,33,ug/m3 SC,31,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/8/2024,AQS,60370016,3,30,ug/m3 SC,28,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/9/2024,AQS,60370016,3,38,ug/m3 SC,35,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/10/2024,AQS,60370016,3,35,ug/m3 SC,32,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/11/2024,AQS,60370016,3,31,ug/m3 SC,29,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/12/2024,AQS,60370016,3,30,ug/m3 SC,28,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/13/2024,AQS,60370016,3,31,ug/m3 SC,29,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/14/2024,AQS,60370016,3,35,ug/m3 SC,32,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/15/2024,AQS,60370016,3,37,ug/m3 SC,34,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/21/2024,AQS,60370016,3,31,ug/m3 SC,29,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/22/2024,AQS,60370016,3,36,ug/m3 SC,33,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/23/2024,AQS,60370016,3,28,ug/m3 SC,26,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/24/2024,AQS,60370016,3,23,ug/m3 SC,21,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/25/2024,AQS,60370016,3,25,ug/m3 SC,23,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/26/2024,AQS,60370016,3,30,ug/m3 SC,28,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/27/2024,AQS,60370016,3,40,ug/m3 SC,37,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/28/2024,AQS,60370016,3,39,ug/m3 SC,36,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/29/2024,AQS,60370016,3,38,ug/m3 SC,35,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/30/2024,AQS,60370016,3,37,ug/m3 SC,34,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/31/2024,AQS,60370016,3,37,ug/m3 SC,34,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/1/2024,AQS,60370016,3,36,ug/m3 SC,33,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/2/2024,AQS,60370016,3,42,ug/m3 SC,39,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/3/2024,AQS,60370016,3,41,ug/m3 SC,38,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/4/2024,AQS,60370016,3,40,ug/m3 SC,37,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/5/2024,AQS,60370016,3,41,ug/m3 SC,38,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/6/2024,AQS,60370016,3,44,ug/m3 SC,41,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/7/2024,AQS,60370016,3,48,ug/m3 SC,44,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/8/2024,AQS,60370016,3,60,ug/m3 SC,53,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/9/2024,AQS,60370016,3,82,ug/m3 SC,64,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/10/2024,AQS,60370016,3,72,ug/m3 SC,59,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/11/2024,AQS,60370016,3,32,ug/m3 SC,30,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/12/2024,AQS,60370016,3,34,ug/m3 SC,31,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/13/2024,AQS,60370016,3,42,ug/m3 SC,39,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/14/2024,AQS,60370016,3,41,ug/m3 SC,38,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/15/2024,AQS,60370016,3,23,ug/m3 SC,21,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/16/2024,AQS,60370016,3,21,ug/m3 SC,19,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/17/2024,AQS,60370016,3,25,ug/m3 SC,23,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/18/2024,AQS,60370016,3,28,ug/m3 SC,26,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/19/2024,AQS,60370016,3,23,ug/m3 SC,21,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/20/2024,AQS,60370016,3,26,ug/m3 SC,24,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/21/2024,AQS,60370016,3,30,ug/m3 SC,28,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/22/2024,AQS,60370016,3,31,ug/m3 SC,29,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/23/2024,AQS,60370016,3,38,ug/m3 SC,35,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/24/2024,AQS,60370016,3,41,ug/m3 SC,38,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/25/2024,AQS,60370016,3,36,ug/m3 SC,33,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/26/2024,AQS,60370016,3,41,ug/m3 SC,38,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/27/2024,AQS,60370016,3,42,ug/m3 SC,39,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/28/2024,AQS,60370016,3,37,ug/m3 SC,34,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/29/2024,AQS,60370016,3,27,ug/m3 SC,25,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/30/2024,AQS,60370016,3,41,ug/m3 SC,38,Glendora,4,400,81102,PM10 Total 0-10um STP,79,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/1/2024,AQS,60370016,3,48,ug/m3 SC,44,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/2/2024,AQS,60370016,3,49,ug/m3 SC,45,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/3/2024,AQS,60370016,3,53,ug/m3 SC,49,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/4/2024,AQS,60370016,3,54,ug/m3 SC,50,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/5/2024,AQS,60370016,3,41,ug/m3 SC,38,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/6/2024,AQS,60370016,3,36,ug/m3 SC,33,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/7/2024,AQS,60370016,3,43,ug/m3 SC,40,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/8/2024,AQS,60370016,3,43,ug/m3 SC,40,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/9/2024,AQS,60370016,3,44,ug/m3 SC,41,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/10/2024,AQS,60370016,3,49,ug/m3 SC,45,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/11/2024,AQS,60370016,3,32,ug/m3 SC,30,Glendora,1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
